7.0;0.27804752599999999;0.210677436;1.0;1.0;209.0;44165.0;0.0;0.0;0.0;0.0;1.0
8.0;0.225548839;0.21575423699999999;1.0;1.0;214.0;46280.0;0.0;0.0;0.0;0.0;1.0
8.0;0.22599276099999999;0.224641591;1.0;1.0;224.0;50752.0;0.0;0.0;0.0;0.0;1.0
8.0;0.240430747;0.215246728;1.0;1.0;214.0;46280.0;0.0;0.0;0.0;0.0;1.0
8.0;0.65304983800000005;0.174350063;1.0;1.0;174.0;31176.0;0.0;0.0;0.0;0.0;1.0
8.0;0.68487844799999997;0.18469090199999999;1.0;1.0;183.0;34513.0;0.0;0.0;0.0;0.0;1.0
8.0;0.71049408700000005;0.17934897999999999;1.0;1.0;178.0;32360.0;0.0;0.0;0.0;0.0;1.0
8.0;0.71159363899999994;0.177034424;1.0;1.0;177.0;32229.0;0.0;0.0;0.0;0.0;1.0
8.0;0.74292304899999995;0.18216188999999999;1.0;1.0;181.0;33545.0;0.0;0.0;0.0;0.0;1.0
8.0;0.81044999699999998;0.18817866799999999;1.0;1.0;187.0;35369.0;0.0;0.0;0.0;0.0;1.0
9.0;0.13336925499999999;0.25409004400000001;1.0;1.0;253.0;85913.0;0.0;0.0;0.0;0.0;1.0
9.0;0.18583542;0.237818899;1.0;1.0;237.0;56845.0;0.0;0.0;0.0;0.0;1.0
9.0;0.20092397200000001;0.23733199899999999;1.0;1.0;236.0;56372.0;0.0;0.0;0.0;0.0;1.0
9.0;0.474155365;0.18737989399999999;1.0;1.0;187.0;37885.0;0.0;0.0;0.0;0.0;1.0
9.0;0.50375380700000005;0.18271467399999999;1.0;1.0;181.0;35261.0;0.0;0.0;0.0;0.0;1.0
9.0;0.51982596199999997;0.177172778;1.0;1.0;176.0;32912.0;0.0;0.0;0.0;0.0;1.0
9.0;0.53525191000000005;0.179523566;1.0;1.0;178.0;32168.0;0.0;0.0;0.0;0.0;1.0
9.0;0.54292485000000001;0.17631783700000001;1.0;1.0;175.0;31109.0;0.0;0.0;0.0;0.0;1.0
9.0;0.55112651000000001;0.175065531;1.0;1.0;174.0;32040.0;0.0;0.0;0.0;0.0;1.0
9.0;0.55680954199999999;0.18506361299999999;1.0;1.0;184.0;34112.0;0.0;0.0;0.0;0.0;1.0
9.0;0.559928918;0.17733752999999999;1.0;1.0;176.0;32912.0;0.0;0.0;0.0;0.0;1.0
9.0;0.56220842100000001;0.17325406900000001;1.0;1.0;172.0;31348.0;0.0;0.0;0.0;0.0;1.0
9.0;0.58957306300000001;0.18298106;1.0;1.0;182.0;35060.0;0.0;0.0;0.0;0.0;1.0
9.0;0.60973315100000003;0.18819144400000001;1.0;1.0;187.0;36733.0;0.0;0.0;0.0;0.0;1.0
9.0;0.61018303600000001;0.18139919500000001;1.0;1.0;181.0;34525.0;0.0;0.0;0.0;0.0;1.0
9.0;0.61832238799999995;0.1804404;1.0;1.0;179.0;32525.0;0.0;0.0;0.0;0.0;1.0
9.0;0.63108936999999998;0.17820050700000001;1.0;1.0;177.0;32773.0;0.0;0.0;0.0;0.0;1.0
9.0;0.64716669599999999;0.182498877;1.0;1.0;182.0;34280.0;0.0;0.0;0.0;0.0;1.0
9.0;0.64833859299999996;0.18737493699999999;1.0;1.0;187.0;36265.0;0.0;0.0;0.0;0.0;1.0
9.0;0.65788828300000002;0.181412456;1.0;1.0;180.0;33424.0;0.0;0.0;0.0;0.0;1.0
9.0;0.65858620800000001;0.17949243400000001;1.0;1.0;179.0;32617.0;0.0;0.0;0.0;0.0;1.0
9.0;0.66826212200000001;0.185835108;1.0;1.0;185.0;35521.0;0.0;0.0;0.0;0.0;1.0
9.0;0.69620033100000001;0.18250677700000001;1.0;1.0;181.0;33785.0;0.0;0.0;0.0;0.0;1.0
9.0;0.71755649399999999;0.18411662600000001;1.0;1.0;183.0;33889.0;0.0;0.0;0.0;0.0;1.0
10.0;0.12842685300000001;0.26053252100000002;1.0;1.0;259.0;90797.0;0.0;0.0;0.0;0.0;1.0
10.0;0.13863888699999999;0.25146208799999997;1.0;1.0;250.0;82664.0;0.0;0.0;0.0;0.0;1.0
10.0;0.14122301900000001;0.25490188400000002;1.0;1.0;254.0;84680.0;0.0;0.0;0.0;0.0;1.0
10.0;0.155286969;0.24879657699999999;1.0;1.0;248.0;62288.0;0.0;0.0;0.0;0.0;1.0
10.0;0.155973313;0.25948443799999998;1.0;1.0;259.0;67981.0;0.0;0.0;0.0;0.0;1.0
10.0;0.16210782900000001;0.25306756699999999;1.0;1.0;252.0;64404.0;0.0;0.0;0.0;0.0;1.0
10.0;0.20675574299999999;0.23830868399999999;1.0;1.0;238.0;73544.0;0.0;0.0;0.0;0.0;1.0
10.0;0.207307723;0.23245189499999999;1.0;1.0;232.0;72320.0;0.0;0.0;0.0;0.0;1.0
10.0;0.226574938;0.23115846200000001;1.0;1.0;230.0;65896.0;0.0;0.0;0.0;0.0;1.0
10.0;0.22711467900000001;0.23748586899999999;1.0;1.0;236.0;70096.0;0.0;0.0;0.0;0.0;1.0
10.0;0.358287048;0.19849531000000001;1.0;1.0;197.0;43433.0;0.0;0.0;0.0;0.0;1.0
10.0;0.372819817;0.20952369600000001;1.0;1.0;208.0;47888.0;0.0;0.0;0.0;0.0;1.0
10.0;0.39509201500000002;0.190116653;1.0;1.0;189.0;35757.0;0.0;0.0;0.0;0.0;1.0
10.0;0.43351858999999998;0.18733701799999999;1.0;1.0;186.0;34696.0;0.0;0.0;0.0;0.0;1.0
10.0;0.46536987200000002;0.184217727;1.0;1.0;183.0;33685.0;0.0;0.0;0.0;0.0;1.0
10.0;0.477506341;0.20194077499999999;1.0;1.0;201.0;43537.0;0.0;0.0;0.0;0.0;1.0
10.0;0.48656975699999999;0.18627153699999999;1.0;1.0;185.0;34421.0;0.0;0.0;0.0;0.0;1.0
10.0;0.49774542399999999;0.198475544;1.0;1.0;197.0;39709.0;0.0;0.0;0.0;0.0;1.0
10.0;0.581548701;0.18476787;1.0;1.0;184.0;33956.0;0.0;0.0;0.0;0.0;1.0
11.0;0.114841706;0.26604578200000001;1.0;1.0;265.0;99125.0;0.0;0.0;0.0;0.0;1.0
11.0;0.120713062;0.386020115;1.0;1.0;385.0;182081.0;0.0;0.0;0.0;0.0;1.0
11.0;0.125041553;0.26387011599999999;1.0;1.0;263.0;94769.0;0.0;0.0;0.0;0.0;1.0
11.0;0.13638736500000001;0.26887451299999998;1.0;1.0;268.0;72848.0;0.0;0.0;0.0;0.0;1.0
11.0;0.150155173;0.25139173599999998;1.0;1.0;250.0;80456.0;0.0;0.0;0.0;0.0;1.0
11.0;0.15240474500000001;0.26832391;1.0;1.0;267.0;72313.0;0.0;0.0;0.0;0.0;1.0
11.0;0.176210374;0.226306128;1.0;1.0;225.0;68581.0;0.0;0.0;0.0;0.0;1.0
11.0;0.18316882600000001;0.22097032899999999;1.0;1.0;220.0;60944.0;0.0;0.0;0.0;0.0;1.0
11.0;0.20135033199999999;0.22964626799999999;1.0;1.0;229.0;71485.0;0.0;0.0;0.0;0.0;1.0
11.0;0.20182955399999999;0.23498638799999999;1.0;1.0;234.0;72712.0;0.0;0.0;0.0;0.0;1.0
11.0;0.213302931;0.22423193299999999;1.0;1.0;223.0;60965.0;0.0;0.0;0.0;0.0;1.0
11.0;0.225635529;0.22345795399999999;1.0;1.0;222.0;61384.0;0.0;0.0;0.0;0.0;1.0
11.0;0.226369032;0.22167848700000001;1.0;1.0;221.0;53465.0;0.0;0.0;0.0;0.0;1.0
11.0;0.22705087700000001;0.225973389;1.0;1.0;225.0;59841.0;0.0;0.0;0.0;0.0;1.0
11.0;0.22731052700000001;0.22682967700000001;1.0;1.0;226.0;60292.0;0.0;0.0;0.0;0.0;1.0
11.0;0.22819608199999999;0.217211399;1.0;1.0;216.0;54756.0;0.0;0.0;0.0;0.0;1.0
11.0;0.24151202099999999;0.22929337499999999;1.0;1.0;228.0;64084.0;0.0;0.0;0.0;0.0;1.0
11.0;0.24418978999999999;0.23090424800000001;1.0;1.0;230.0;62900.0;0.0;0.0;0.0;0.0;1.0
11.0;0.24654977;0.230151249;1.0;1.0;230.0;61000.0;0.0;0.0;0.0;0.0;1.0
11.0;0.25072333299999999;0.23069737900000001;1.0;1.0;230.0;61736.0;0.0;0.0;0.0;0.0;1.0
11.0;0.25149370700000001;0.23143928799999999;1.0;1.0;230.0;63304.0;0.0;0.0;0.0;0.0;1.0
11.0;0.252259764;0.23313851799999999;1.0;1.0;232.0;62660.0;0.0;0.0;0.0;0.0;1.0
11.0;0.25409639899999997;0.223888265;1.0;1.0;223.0;58945.0;0.0;0.0;0.0;0.0;1.0
11.0;0.26115652299999997;0.234631427;1.0;1.0;234.0;63220.0;0.0;0.0;0.0;0.0;1.0
11.0;0.270047488;0.23638042300000001;1.0;1.0;235.0;63325.0;0.0;0.0;0.0;0.0;1.0
11.0;0.28884010700000001;0.208559613;1.0;1.0;207.0;42949.0;0.0;0.0;0.0;0.0;1.0
11.0;0.28928200999999998;0.24220988600000001;1.0;1.0;241.0;66181.0;0.0;0.0;0.0;0.0;1.0
11.0;0.29020942199999999;0.20331865499999999;1.0;1.0;202.0;41060.0;0.0;0.0;0.0;0.0;1.0
11.0;0.29698076499999998;0.21026420600000001;1.0;1.0;210.0;44104.0;0.0;0.0;0.0;0.0;1.0
11.0;0.29812469400000002;0.212321497;1.0;1.0;211.0;50921.0;0.0;0.0;0.0;0.0;1.0
11.0;0.29813719300000002;0.20060462900000001;1.0;1.0;199.0;40277.0;0.0;0.0;0.0;0.0;1.0
11.0;0.30180933300000001;0.21049873499999999;1.0;1.0;210.0;44296.0;0.0;0.0;0.0;0.0;1.0
11.0;0.32243921399999997;0.20354214500000001;1.0;1.0;202.0;42404.0;0.0;0.0;0.0;0.0;1.0
11.0;0.32386425800000002;0.20371378700000001;1.0;1.0;202.0;40804.0;0.0;0.0;0.0;0.0;1.0
11.0;0.32463387199999999;0.19587623700000001;1.0;1.0;195.0;38601.0;0.0;0.0;0.0;0.0;1.0
11.0;0.32518888800000001;0.20698760299999999;1.0;1.0;206.0;42760.0;0.0;0.0;0.0;0.0;1.0
11.0;0.33284569200000003;0.20243244199999999;1.0;1.0;202.0;41480.0;0.0;0.0;0.0;0.0;1.0
11.0;0.34086677199999998;0.20205932300000001;1.0;1.0;201.0;40545.0;0.0;0.0;0.0;0.0;1.0
11.0;0.341245454;0.19139050399999999;1.0;1.0;190.0;36164.0;0.0;0.0;0.0;0.0;1.0
11.0;0.35870291100000001;0.19313992699999999;1.0;1.0;193.0;37253.0;0.0;0.0;0.0;0.0;1.0
11.0;0.36290298199999999;0.201820944;1.0;1.0;201.0;40405.0;0.0;0.0;0.0;0.0;1.0
11.0;0.36570343100000002;0.21457657099999999;1.0;1.0;214.0;46052.0;0.0;0.0;0.0;0.0;1.0
11.0;0.37629873200000002;0.19258678500000001;1.0;1.0;191.0;37057.0;0.0;0.0;0.0;0.0;1.0
12.0;0.12094102599999999;0.272110935;1.0;1.0;271.0;101665.0;0.0;0.0;0.0;0.0;1.0
12.0;0.121266;0.31951727499999999;1.0;1.0;319.0;143377.0;0.0;0.0;0.0;0.0;1.0
12.0;0.122721803;0.28114116700000003;1.0;1.0;280.0;79424.0;0.0;0.0;0.0;0.0;1.0
12.0;0.12789150199999999;0.28433816299999998;1.0;1.0;283.0;80989.0;0.0;0.0;0.0;0.0;1.0
12.0;0.13280715100000001;0.34964713400000003;1.0;1.0;349.0;157901.0;0.0;0.0;0.0;0.0;1.0
12.0;0.13619463000000001;0.36068909599999999;1.0;1.0;360.0;164196.0;0.0;0.0;0.0;0.0;1.0
12.0;0.152908251;0.242589218;1.0;1.0;242.0;87464.0;0.0;0.0;0.0;0.0;1.0
12.0;0.15394944999999999;0.233975031;1.0;1.0;233.0;79889.0;0.0;0.0;0.0;0.0;1.0
12.0;0.160666693;0.24310886700000001;1.0;1.0;242.0;74440.0;0.0;0.0;0.0;0.0;1.0
12.0;0.16479917399999999;0.23396503099999999;1.0;1.0;233.0;78625.0;0.0;0.0;0.0;0.0;1.0
12.0;0.17420438799999999;0.24297996799999999;1.0;1.0;242.0;72020.0;0.0;0.0;0.0;0.0;1.0
12.0;0.174487;0.24399341899999999;1.0;1.0;243.0;72045.0;0.0;0.0;0.0;0.0;1.0
12.0;0.17731034600000001;0.23776366600000001;1.0;1.0;237.0;80505.0;0.0;0.0;0.0;0.0;1.0
12.0;0.184274729;0.24044312300000001;1.0;1.0;240.0;80100.0;0.0;0.0;0.0;0.0;1.0
12.0;0.18757191500000001;0.237203197;1.0;1.0;236.0;65696.0;0.0;0.0;0.0;0.0;1.0
12.0;0.19450605000000001;0.232369451;1.0;1.0;231.0;61461.0;0.0;0.0;0.0;0.0;1.0
12.0;0.19648437399999999;0.23893334199999999;1.0;1.0;238.0;79144.0;0.0;0.0;0.0;0.0;1.0
12.0;0.198007815;0.22878800099999999;1.0;1.0;228.0;52384.0;0.0;0.0;0.0;0.0;1.0
12.0;0.20782738000000001;0.22249007800000001;1.0;1.0;222.0;56680.0;0.0;0.0;0.0;0.0;1.0
12.0;0.20815829999999999;0.23851151200000001;1.0;1.0;238.0;77960.0;0.0;0.0;0.0;0.0;1.0
12.0;0.20838964400000001;0.23438382799999999;1.0;1.0;233.0;75025.0;0.0;0.0;0.0;0.0;1.0
